Operon_1	IMGVR_UViG_2512564074_000004|2512564074|2512571865|2172747-2228723_16
Operon_4786	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_13
Operon_4786	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_14
Operon_4786	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_15
Operon_4786	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_16
Operon_4786	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_17
Operon_4786	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_18
Operon_4786	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_19
Operon_4786	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_20
Operon_4786	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_21
Operon_4786	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_22
Operon_4787	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_23
Operon_4788	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_24
Operon_4789	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_25
Operon_4789	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_26
Operon_4790	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_29
Operon_4791	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_31
Operon_4792	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_32
Operon_4792	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_33
Operon_4792	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_34
Operon_4792	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_35
Operon_4792	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_36
Operon_4792	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_37
Operon_4792	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_38
Operon_4792	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_39
Operon_4792	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_40
Operon_4792	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_41
Operon_4793	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_43
Operon_4793	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_44
Operon_4794	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_46
Operon_4795	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_47
Operon_4795	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_48
Operon_4795	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_49
Operon_4796	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_50
Operon_4797	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_51
Operon_4798	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_1
Operon_4798	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_2
Operon_4798	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_3
Operon_4798	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_4
Operon_4798	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_5
Operon_4798	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_6
Operon_4798	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_7
Operon_4798	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_8
Operon_4798	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_9
Operon_4798	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_10
Operon_4798	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_11
Operon_4798	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_12
Operon_4798	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_13
Operon_4798	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_14
Operon_4798	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_15
Operon_4799	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_16
Operon_4799	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_17
Operon_4800	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_18
Operon_4801	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_19
Operon_4801	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_20
Operon_4801	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_21
Operon_4801	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_22
Operon_4801	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_23
Operon_4801	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_24
Operon_4801	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_25
Operon_4801	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_26
Operon_4801	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_27
Operon_4802	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_28
Operon_4802	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_29
Operon_4802	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_30
Operon_4803	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_33
Operon_4803	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_34
Operon_4803	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_35
Operon_4803	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_36
Operon_4803	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_37
Operon_4803	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_38
Operon_4803	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_39
Operon_4803	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_40
Operon_4803	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_41
Operon_4804	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_62
Operon_4805	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_63
Operon_4806	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_64
Operon_4806	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_65
Operon_4806	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_66
Operon_4807	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_68
Operon_4807	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_69
Operon_4807	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_70
Operon_4807	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_71
Operon_4807	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_72
Operon_4808	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_73
Operon_4808	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_74
Operon_4809	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_75
Operon_4809	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_76
Operon_4810	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_31
Operon_4810	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_32
Operon_4811	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_42
Operon_4811	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_43
Operon_4811	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_44
Operon_4812	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_45
Operon_4813	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_46
Operon_4813	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_47
Operon_4813	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_48
Operon_4814	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_49
Operon_4814	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_50
Operon_4814	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_51
Operon_4814	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_52
Operon_4815	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_53
Operon_4815	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_54
Operon_4815	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_55
Operon_4815	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_56
Operon_4815	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_57
Operon_4815	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_58
Operon_4815	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_59
Operon_4815	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_60
Operon_4816	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_61
Operon_4817	IMGVR_UViG_3300037522_000084|3300037522|Ga0395793_0000204_67
Operon_4818	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_1
Operon_4818	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_2
Operon_4818	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_3
Operon_4818	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_4
Operon_4819	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_5
Operon_4819	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_6
Operon_4820	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_7
Operon_4821	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_8
Operon_4821	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_9
Operon_4821	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_10
Operon_4821	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_11
Operon_4821	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_12
Operon_4821	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_13
Operon_4821	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_14
Operon_4821	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_15
Operon_4821	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_16
Operon_4821	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_17
Operon_4821	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_18
Operon_4822	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_19
Operon_4822	IMGVR_UViG_3300037705_000028|3300037705|Ga0395795_0003743_20
Operon_4823	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_17
Operon_4824	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_18
Operon_4825	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_19
Operon_4826	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_20
Operon_4827	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_21
Operon_4828	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_1
Operon_4828	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_2
Operon_4829	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_3
Operon_4829	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_4
Operon_4829	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_5
Operon_4829	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_6
Operon_4829	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_7
Operon_4829	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_8
Operon_4830	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_9
Operon_4830	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_10
Operon_4831	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_11
Operon_4831	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_12
Operon_4831	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_13
Operon_4832	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_14
Operon_4832	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_15
Operon_4832	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_16
Operon_4833	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_22
Operon_4833	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_23
Operon_4834	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_24
Operon_4834	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_25
Operon_4834	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_26
Operon_4834	IMGVR_UViG_3300037760_000039|3300037760|Ga0395787_0001044_27
Operon_4835	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_1
Operon_4835	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_2
Operon_4835	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_3
Operon_4835	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_4
Operon_4835	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_5
Operon_4835	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_6
Operon_4835	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_7
Operon_4835	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_8
Operon_4835	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_9
Operon_4835	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_10
Operon_4836	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_11
Operon_4837	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_12
Operon_4838	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_13
Operon_4838	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_14
Operon_4838	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_15
Operon_4838	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_16
Operon_4838	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_17
Operon_4838	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_18
Operon_4838	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_19
Operon_4838	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_20
Operon_4838	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_21
Operon_4838	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_22
Operon_4839	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_23
Operon_4839	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_24
Operon_4839	IMGVR_UViG_3300037882_004954|3300037882|Ga0394681_058666_25
Operon_4840	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_4
Operon_4840	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_5
Operon_4841	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_6
Operon_4842	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_7
Operon_4842	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_8
Operon_4842	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_9
Operon_4842	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_10
Operon_4842	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_11
Operon_4843	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_12
Operon_4843	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_13
Operon_4843	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_14
Operon_4843	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_15
Operon_4843	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_16
Operon_4843	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_17
Operon_4843	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_18
Operon_4843	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_19
Operon_4843	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_20
Operon_4844	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_21
Operon_4844	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_22
Operon_4844	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_23
Operon_4844	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_24
Operon_4844	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_25
Operon_4844	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_26
Operon_4844	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_27
Operon_4845	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_28
Operon_4845	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_29
Operon_4846	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_30
Operon_4846	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_31
Operon_4846	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_32
Operon_4846	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_33
Operon_4846	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_34
Operon_4846	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_35
Operon_4847	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_40
Operon_4847	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_41
Operon_4847	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_42
Operon_4848	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_43
Operon_4848	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_44
Operon_4848	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_45
Operon_4848	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_46
Operon_4848	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_47
Operon_4848	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_48
Operon_4848	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_49
Operon_4848	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_50
Operon_4848	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_51
Operon_4848	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_52
Operon_4848	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_53
Operon_4848	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_54
Operon_4848	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_55
Operon_4849	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_56
Operon_4850	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_57
Operon_4851	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_58
Operon_4852	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_59
Operon_4853	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_60
Operon_4854	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_1
Operon_4855	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_2
Operon_4855	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_3
Operon_4856	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_36
Operon_4857	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_37
Operon_4858	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_38
Operon_4858	IMGVR_UViG_3300038335_000141|3300038335|Ga0246096_00097|56070-96629_39
Operon_4859	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_65
Operon_4860	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_66
Operon_4860	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_67
Operon_4861	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_74
Operon_4861	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_75
Operon_4862	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_76
Operon_4863	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_77
Operon_4863	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_78
Operon_4864	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_96
Operon_4865	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_1
Operon_4865	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_2
Operon_4865	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_3
Operon_4866	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_4
Operon_4866	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_5
Operon_4867	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_6
Operon_4867	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_7
Operon_4867	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_8
Operon_4867	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_9
Operon_4867	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_10
Operon_4867	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_11
Operon_4867	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_12
Operon_4867	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_13
Operon_4867	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_14
Operon_4867	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_15
Operon_4867	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_16
Operon_4867	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_17
Operon_4867	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_18
Operon_4867	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_19
Operon_4868	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_20
Operon_4868	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_21
Operon_4868	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_22
Operon_4868	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_23
Operon_4868	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_24
Operon_4868	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_25
Operon_4868	IMGVR_UViG_3300038406_000153|3300038406|Ga0395790_0000072_26
